# [해상] 출처: 한국무역협회(KITA) | 시장 평균 해상운임(Ocean Freight), 부산발 | 부대비용 별도 / 이용 선사·물동량·결제조건에 따라 상이 | 운임 업로드: 매월 첫째 주 | 단위: USD
# [항공] 출처: 한국무역협회(KITA) | 시장 평균 항공운임(Air Freight), 부산발 | 부대비용 별도 / 이용 항공사·물동량·결제조건에 따라 상이 | 공시 운임 구성: 기본 항공운임 + 유류할증료 + 터미널 화물처리비용 | 운임 업로드: 매월 첫째 주 | 단위: USD
분류,출발(도시),도착(국가),도착(도시),년,월,TEU,FEU,단위(USD-해상),100kg,300kg,500kg,단위(USD-항공),업데이트 일자
해상,Busan,유럽,Rotterdam,2024,09,3000.0,5300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2024,08,4860.0,8120.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2024,07,4600.0,8400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2024,06,4200.0,7600.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2024,05,3000.0,5500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2024,04,1941.0,3702.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2024,03,2000.0,4200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2024,02,2900.0,5100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2024,01,3300.0,6400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2023,12,1100.0,1900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2023,11,700.0,1300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2023,10,800.0,1400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2023,09,850.0,1500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2023,08,1200.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2023,07,820.0,1250.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2023,06,900.0,1450.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2023,05,900.0,1300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2023,04,950.0,1550.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2023,03,900.0,1500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2023,02,1000.0,1800.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2023,01,900.0,1700.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2022,12,1250.0,2200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2022,11,1700.0,3400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2022,10,2800.0,5700.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2022,09,4300.0,7810.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2022,08,5600.0,10000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2022,07,6700.0,12000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2022,06,7200.0,13500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2022,05,6800.0,13000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2022,04,7500.0,14500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2022,03,8500.0,16000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2022,02,8500.0,16000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2022,01,8500.0,16000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2021,12,8300.0,15500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2021,11,8300.0,15500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2021,10,8300.0,15500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2021,09,7800.0,14500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2021,08,7100.0,13500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2021,07,7000.0,13500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2021,06,5800.0,11000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2021,05,5100.0,9800.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2021,04,5200.0,9800.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2021,03,4100.0,8200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2021,02,4200.0,8400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2021,01,4200.0,7700.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2020,12,3100.0,6100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2020,11,1550.0,2900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2020,10,1275.0,2225.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2020,09,1075.0,2050.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2020,08,1200.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2020,07,1100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2020,06,1100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2020,05,1200.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2020,04,1100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2020,03,1200.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2020,02,1300.0,2400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2020,01,1300.0,2400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2019,12,1100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2019,11,1000.0,1900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2019,10,1100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2019,09,1300.0,2200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2019,08,1400.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2019,07,1150.0,2200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2019,06,1200.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2019,05,1100.0,2000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2019,04,950.0,1800.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2019,03,1200.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2019,02,1300.0,2500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2019,01,1350.0,2500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2018,12,1250.0,2400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2018,11,1250.0,2400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2018,10,1300.0,2500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2018,09,1400.0,2600.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2018,08,1300.0,2500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2018,07,1200.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2018,06,1100.0,2000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2018,05,1000.0,1900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2018,04,900.0,1700.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2018,03,1000.0,1900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2018,02,1100.0,2000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Rotterdam,2018,01,1100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2026,05,1400.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2026,04,1800.0,2900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2026,03,2000.0,3800.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2026,02,1400.0,2900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2026,01,1700.0,2900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2025,12,1600.0,2400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2025,11,1500.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2025,10,1200.0,1600.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2025,09,1600.0,2600.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2025,08,2000.0,3100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2025,07,2000.0,3300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2025,06,2380.0,3500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2025,05,1350.0,2200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2025,04,1300.0,2200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2025,03,2100.0,3500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2025,01,2600.0,4100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2024,12,3400.0,5800.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2024,11,3300.0,5800.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2024,10,2500.0,4800.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2024,09,3000.0,5300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2024,08,4400.0,7900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2024,07,4600.0,8400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2024,06,4200.0,7600.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2024,05,3000.0,5500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2024,04,1941.0,3702.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2024,03,2000.0,4200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2024,02,2900.0,5100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2024,01,3300.0,6400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2023,12,1100.0,1900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2023,11,700.0,1300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2023,10,800.0,1400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2023,09,850.0,1500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2023,08,1200.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2023,07,820.0,1250.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2023,06,900.0,1450.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2023,05,900.0,1300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2023,04,950.0,1550.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2023,03,900.0,1500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2023,02,1000.0,1800.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2023,01,900.0,1700.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2022,12,1250.0,2200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2022,11,1700.0,3400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2022,10,2800.0,5700.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2022,09,4300.0,7810.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2022,08,5600.0,10000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2022,07,6700.0,12000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2022,06,7200.0,13500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2022,05,6800.0,13000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2022,04,7500.0,14500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2022,03,8500.0,16000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2022,02,8500.0,16000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2022,01,8500.0,16000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2021,12,8300.0,15500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2021,11,8300.0,15500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2021,10,8300.0,15500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2021,09,7800.0,14500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2021,08,7100.0,13500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2021,07,7000.0,13500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2021,06,5800.0,11000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2021,05,5100.0,9800.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2021,04,5200.0,9800.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2021,03,4100.0,8200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2021,02,4200.0,8400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2021,01,4200.0,7700.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2020,12,3100.0,6100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2020,11,1550.0,2900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2020,10,1275.0,2225.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2020,09,1075.0,2050.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2020,08,1200.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2020,07,1100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2020,06,1100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2020,05,1200.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2020,04,1100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2020,03,1200.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2020,02,1300.0,2400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2020,01,1300.0,2400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2019,12,1100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2019,11,1000.0,1900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2019,10,1100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2019,09,1300.0,2200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2019,08,1400.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2019,07,1150.0,2200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2019,06,1200.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2019,05,1100.0,2000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2019,04,950.0,1800.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2019,03,1200.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2019,02,1300.0,2500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2019,01,1350.0,2500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2018,12,1250.0,2400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2018,11,1250.0,2400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2018,10,1300.0,2500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2018,09,1400.0,2600.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2018,08,1300.0,2500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2018,07,1200.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2018,06,1100.0,2000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2018,05,1000.0,1900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2018,04,900.0,1700.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2018,03,1000.0,1900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2018,02,1100.0,2000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Hamburg,2018,01,1100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2026,05,1400.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2026,04,1800.0,2900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2026,03,2000.0,3800.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2026,02,1400.0,2900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2026,01,1700.0,2900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2025,12,1600.0,2400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2025,11,1500.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2025,10,1200.0,1600.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2025,09,1600.0,2600.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2025,08,2000.0,3100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2025,07,2000.0,3300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2025,06,2380.0,3500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2025,05,1350.0,2200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2025,04,1300.0,2200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2025,03,2100.0,3500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2025,01,2600.0,4100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2024,12,3400.0,5800.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2024,11,3300.0,5800.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2024,10,2500.0,4800.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2024,09,2900.0,5300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2024,08,4400.0,7900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2024,07,4600.0,8400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2024,06,4200.0,7600.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2024,05,3000.0,5500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2024,04,1941.0,3702.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2024,03,2000.0,4200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2024,02,2900.0,5100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2024,01,3300.0,6400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2023,12,1100.0,1900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2023,11,700.0,1300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2023,10,800.0,1400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2023,09,850.0,1500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2023,08,1200.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2023,07,820.0,1250.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2023,06,900.0,1450.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2023,05,900.0,1300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2023,04,950.0,1550.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2023,03,900.0,1500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2023,02,1000.0,1800.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2023,01,900.0,1700.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2022,12,1250.0,2200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2022,11,1700.0,3400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2022,10,2800.0,5700.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2022,09,4300.0,7810.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2022,08,5600.0,10000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2022,07,6700.0,12000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2022,06,7200.0,13500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2022,05,6800.0,13000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2022,04,7500.0,14500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2022,03,8500.0,16000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2022,02,8500.0,16000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2022,01,8500.0,16000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2021,12,8300.0,15500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2021,11,8300.0,15500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2021,10,8300.0,15500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2021,09,7800.0,14500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2021,08,7100.0,13500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2021,07,7000.0,13500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2021,06,5800.0,11000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2021,05,5100.0,9800.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2021,04,5200.0,9800.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2021,03,4100.0,8200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2021,02,4200.0,8400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2021,01,4200.0,7700.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2020,12,3100.0,6100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2020,11,1550.0,2900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2020,10,1275.0,2225.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2020,09,1075.0,2050.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2020,08,1200.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2020,07,1100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2020,06,1100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2020,05,1200.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2020,04,1100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2020,03,1200.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2020,02,1300.0,2400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2020,01,1300.0,2400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2019,12,1100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2019,11,1000.0,1900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2019,10,1100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2019,09,1300.0,2200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2019,08,1400.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2019,07,1150.0,2200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2019,06,1200.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2019,05,1100.0,2000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2019,04,950.0,1800.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2019,03,1200.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2019,02,1300.0,2500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2019,01,1350.0,2500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2018,12,1250.0,2400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2018,11,1250.0,2400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2018,10,1300.0,2500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2018,09,1400.0,2600.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2018,08,1300.0,2500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2018,07,1200.0,2300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2018,06,1100.0,2000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2018,05,1000.0,1900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2018,04,900.0,1700.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2018,03,1000.0,1900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2018,02,1100.0,2000.0,USD,,,,,2026-05-24
해상,Busan,유럽,Le Havre,2018,01,1100.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Southampton,2026,05,1400.0,2200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Southampton,2026,04,1800.0,2900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Southampton,2026,03,2000.0,3800.0,USD,,,,,2026-05-24
해상,Busan,유럽,Southampton,2026,02,1400.0,2900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Southampton,2026,01,1700.0,2900.0,USD,,,,,2026-05-24
해상,Busan,유럽,Southampton,2025,12,1600.0,2400.0,USD,,,,,2026-05-24
해상,Busan,유럽,Southampton,2025,11,1500.0,2100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Southampton,2025,10,1200.0,1600.0,USD,,,,,2026-05-24
해상,Busan,유럽,Southampton,2025,09,1600.0,2600.0,USD,,,,,2026-05-24
해상,Busan,유럽,Southampton,2025,08,2000.0,3100.0,USD,,,,,2026-05-24
해상,Busan,유럽,Southampton,2025,07,2000.0,3300.0,USD,,,,,2026-05-24
해상,Busan,유럽,Southampton,2025,06,2380.0,3500.0,USD,,,,,2026-05-24
해상,Busan,유럽,Southampton,2025,05,1350.0,2200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Southampton,2025,04,1300.0,2200.0,USD,,,,,2026-05-24
해상,Busan,유럽,Southampton,2025,03,2100.0,3500.0,USD,,,,,2026-05-24
